,asin,category,reviewerID,overall
488192,B007XYBUBE,PlayStation,A3L8ANRC1XYH8E,4.0
488202,B007XYBUBE,PlayStation,A3QI63WBTTCNG6,5.0
488204,B007XYBUBE,PlayStation,A267R436V1UBB1,5.0
488205,B007XYBUBE,PlayStation,A2NAYEI9ZMG93A,4.0
488210,B007XYBUBE,PlayStation,A29I2ROQP4QMMW,5.0
488217,B007XYBUBE,PlayStation,A1VR1HIOVQWN09,3.0
488222,B007XYBUBE,PlayStation,A5A01DIRHJFJU,5.0
488223,B007XYBUBE,PlayStation,A18JWECFNASXX8,5.0
488227,B007XYBUBE,PlayStation,A26EF0FFHL68HP,5.0
488230,B007XYBUBE,PlayStation,A1A2JA2ZQ2M48,5.0
488234,B007XYBUBE,PlayStation,A1RMVTKK7AZSE4,4.0
488239,B007XYBUBE,PlayStation,A3BORQ8W6SWVDF,3.0
488243,B007XYBUBE,PlayStation,A9QO1OU5EZ979,4.0
488247,B007XYBUBE,PlayStation,A2BLQEV8TG4TLG,4.0
488249,B007XYBUBE,PlayStation,A12XRMMPDPUPKH,4.0
488251,B007XYBUBE,PlayStation,A2TBAUW2W7J538,4.0
488254,B007XYBUBE,PlayStation,A2WSHVBB6HW7P3,4.0
488256,B007XYBUBE,PlayStation,AA6K1PDOE130V,5.0
488258,B007XYBUBE,PlayStation,AF43EA4KYROE6,4.0
488268,B007XYBUBE,PlayStation,A17YRASSGAEALU,4.0
488270,B007XYBUBE,PlayStation,ABWH7ZIOZLWO0,4.0
488274,B007XYBUBE,PlayStation,A3GFH3L8QPVZAA,3.0
488290,B007XYBUBE,PlayStation,A11XC38J4Y7Y0Q,5.0
488298,B007XYBUBE,PlayStation,A2UJBOBEIK2YFR,4.0
488301,B007XYBUBE,PlayStation,A956VDFUYAO40,4.0
488305,B007XYBUBE,PlayStation,APD2EUMNVM4EO,4.0
488317,B007XYBUBE,PlayStation,A2HHYCD5L4WLV4,2.0
488319,B007XYBUBE,PlayStation,A1QG3JF3CN7QFQ,5.0
488321,B007XYBUBE,PlayStation,A2RQP1BQ3LP0R4,5.0
501154,B0088MVPRY,Wii,A223VUO371B0UO,5.0
501156,B0088MVPRY,Wii,A1KY5PTH94QGTR,5.0
501157,B0088MVPRY,Wii,A30YFBNQ52PISG,5.0
501163,B0088MVPRY,Wii,AB61E244UTNPX,5.0
501166,B0088MVPRY,Wii,A22VB5ACHHX8V6,5.0
501169,B0088MVPRY,Wii,A22Z2PGZ3ZUEMP,5.0
501171,B0088MVPRY,Wii,A34W59GPOUKU8L,4.0
501183,B0088MVPRY,Wii,A12E0Y0J6584RT,5.0
501184,B0088MVPRY,Wii,ADX1GGSC2H9HQ,5.0
501187,B0088MVPRY,Wii,AP6GBFH0YNMRN,4.0
501190,B0088MVPRY,Wii,A366K0NZ5LQIUC,5.0
501191,B0088MVPRY,Wii,A1VTBADV3JS1EC,5.0
501199,B0088MVPRY,Wii,A2OJCTT5WLB2HR,5.0
501212,B0088MVPRY,Wii,A1GNYV0RA0EQSS,5.0
501214,B0088MVPRY,Wii,A2OC0RLZF457YY,5.0
501232,B0088MVPRY,Wii,A24RCBRDXRXR0Y,4.0
501251,B0088MVPRY,Wii,A180J7WALAMAC3,5.0
501262,B0088MVPRY,Wii,A3DIS5O83SQJWW,4.0
501266,B0088MVPRY,Wii,A1P0JSFW184ZXJ,5.0
501267,B0088MVPRY,Wii,A31OMU9Y9CYVOK,3.0
501271,B0088MVPRY,Wii,A1W8YQMXDS4ARK,5.0
501273,B0088MVPRY,Wii,A1SRQJBI81TAQY,5.0
501280,B0088MVPRY,Wii,A2SD1Z4OROY538,4.0
501285,B0088MVPRY,Wii,A105S56ODHGJEK,5.0
501291,B0088MVPRY,Wii,A1BEKAQQGP8CMF,4.0
501322,B0088MVPRY,Wii,A3MHYPRIB5X6DC,5.0
501323,B0088MVPRY,Wii,A2UW2GTIBXVG9P,4.0
501336,B0088MVPRY,Wii,A2G7LBCEOMUSOT,5.0
501342,B0088MVPRY,Wii,A1G6MKZORYFPCJ,5.0
501344,B0088MVPRY,Wii,A167KPMW1NBZJW,5.0
501354,B0088MVPRY,Wii,ANYBAAQHJGLM3,5.0
501385,B0088MVPRY,Wii,A1DW1FK1H3F2TM,1.0
501398,B0088MVPRY,Wii,A209V1OUPBH5XP,5.0
501434,B0088MVPRY,Wii,A2FRKEXDXDN1KI,5.0
501437,B0088MVPRY,Wii,A3CB9JCA54E6OB,4.0
501446,B0088MVPRY,Wii,A1IKO9BK69VPBJ,4.0
501448,B0088MVPRY,Wii,A1GBT4UN2RW7XY,4.0
501450,B0088MVPRY,Wii,A7EBK3C6JNE00,5.0
501452,B0088MVPRY,Wii,A35XSGKV80CQ4N,5.0
501461,B0088MVPRY,Wii,A3GCVZ1CZW36JU,5.0
501486,B0088MVPRY,Wii,A2HKB624OOGRPD,4.0
501487,B0088MVPRY,Wii,A2371LWD76LNBR,5.0
501488,B0088MVPRY,Wii,A10HM5RQWS2RUW,5.0
501506,B0088MVPRY,Wii,A21B8AV7E3MPXE,4.0
501513,B0088MVPRY,Wii,A2ISHCCO6T3H6P,5.0
501515,B0088MVPRY,Wii,A2IJ54FX1L83WK,5.0
501521,B0088MVPRY,Wii,A2I9WSHWUBKGF1,5.0
501527,B0088MVPRY,Wii,A38Q2EI3LM24VT,5.0
501543,B0088MVPRY,Wii,A2YHOAR44KMU7S,5.0
501546,B0088MVPRY,Wii,A3F9CMU8KNAY1M,4.0
501554,B0088MVPRY,Wii,A1NP99HRFG94L,5.0
501556,B0088MVPRY,Wii,A39VYRWLFTP5FI,5.0
506758,B008D7F0UC,PC,A1W504EUBQGKDL,5.0
506766,B008D7F0UC,PC,A1OQJGQNPR56P8,5.0
506772,B008D7F0UC,PC,A25RBGF9AZVHJ,4.0
506782,B008D7F0UC,PC,AJJU1GT46V2N6,5.0
506789,B008D7F0UC,PC,A3K0REVOU8YPUK,3.0
506804,B008D7F0UC,PC,AUZDK2QFE1WJH,5.0
506805,B008D7F0UC,PC,A1I95H0QLWJJY4,4.0
506844,B008D7F0UC,PC,A37JM9NKDD972Y,5.0
506861,B008D7F0UC,PC,A2W0RKURLBY46O,4.0
506874,B008D7F0UC,PC,A9LYDVN2G1585,5.0
506885,B008D7F0UC,PC,A5HUEE1HB4LDF,4.0
506886,B008D7F0UC,PC,A26I28QA7DC364,5.0
506900,B008D7F0UC,PC,A2FXAQB45P4DBT,5.0
508244,B008E6ZXA4,PC,A17025K9INSF43,5.0
508246,B008E6ZXA4,PC,A1T2WAUYIROD1X,5.0
508248,B008E6ZXA4,PC,AFXTKAO0CB354,2.0
508256,B008E6ZXA4,PC,A36DWDSH2XWB31,5.0
508273,B008E6ZXA4,PC,A2E006SY0CTP5O,5.0
508282,B008E6ZXA4,PC,A3JC30J3G0MY9,1.0
508284,B008E6ZXA4,PC,A69YFHMI593R6,4.0
508297,B008E6ZXA4,PC,A10CTHRWD9P9IB,4.0
508301,B008E6ZXA4,PC,A1XIKZOVZA0W67,4.0
508318,B008E6ZXA4,PC,A128RJDCAJAT2Y,5.0
508334,B008E6ZXA4,PC,A20C81Y0MPD6R2,1.0
516108,B008OQTUKS,PC,A2R91TY6BPPV5E,5.0
516119,B008OQTUKS,PC,A10SSD5CD4D1PP,5.0
516125,B008OQTUKS,PC,A24PAASFWCWYES,4.0
516208,B008OQTUKS,PC,A2D04GV8DESKC4,4.0
516209,B008OQTUKS,PC,ATOY5FOS6ZY0V,5.0
516210,B008OQTUKS,PC,A3LVFEG981ZQ74,5.0
516224,B008OQTUKS,PC,A361ISUEYCGSQ1,2.0
516246,B008OQTUKS,PC,A20C8LDQHZL56C,5.0
516250,B008OQTUKS,PC,A2XVB8X8HGEGMU,3.0
516255,B008OQTUKS,PC,A26HLRCAWRATKP,5.0
516298,B008OQTUKS,PC,A2BPSMUXMDEXK7,5.0
516301,B008OQTUKS,PC,A38Y6S4HFD7W08,5.0
516305,B008OQTUKS,PC,AKOV8N5JA7BJN,5.0
516314,B008OQTUKS,PC,A3TI2FTZN3YJV2,5.0
516334,B008OQTUKS,PC,AHAEH4NRTIQP5,5.0
516338,B008OQTUKS,PC,A17VQGPEGGSASI,5.0
516398,B008OQTUKS,PC,A12FZX32LABFYZ,5.0
516399,B008OQTUKS,PC,A2SDU5XT7IPK2V,1.0
516426,B008OQTUKS,PC,A1MF0BC2UPLTHB,4.0
516445,B008OQTUKS,PC,AENULRBQ2IE5I,5.0
528853,B0098PLPOI,PC,A2M7G89B9WKLG9,1.0
528862,B0098PLPOI,PC,A1SRJM78LNUXWW,5.0
528879,B0098PLPOI,PC,AV00WFBKK43X2,2.0
528881,B0098PLPOI,PC,A1NRCHRSDXYFW5,5.0
528894,B0098PLPOI,PC,A4YBGSOO40N0G,2.0
539420,B00A2Z50KI,PC,A3KWPA8Q5JNGVK,1.0
539439,B00A2Z50KI,PC,A1TXQ0GE84ZZDQ,4.0
539443,B00A2Z50KI,PC,A1ZI9XVM7RK8MA,5.0
539459,B00A2Z50KI,PC,A38M8BN5WINWW5,5.0
550892,B00B29S1JK,PC,A1XFL14G3VY1Q3,1.0
550902,B00B29S1JK,PC,AQUVTQFFXP4AC,5.0
550909,B00B29S1JK,PC,A32ZCKX3CX1T55,5.0
550917,B00B29S1JK,PC,AP775P72XDHZ9,5.0
550923,B00B29S1JK,PC,A2BKA5FT0Z19GT,5.0
550927,B00B29S1JK,PC,AF6W72VAF75F4,5.0
550938,B00B29S1JK,PC,A182E36CMQ6JEA,5.0
550939,B00B29S1JK,PC,A34FI4T4RR06CN,4.0
550941,B00B29S1JK,PC,AWQZMWRTLN817,4.0
550955,B00B29S1JK,PC,A1ISPS5HL554ZF,3.0
550991,B00B29S1JK,PC,A346DGJJUQQUCX,3.0
551014,B00B29S1JK,PC,A1Q5MVTOJAZ441,5.0
551015,B00B29S1JK,PC,A1WDKTBMZCUAM5,5.0
551022,B00B29S1JK,PC,A1W4APRYU91U12,1.0
551026,B00B29S1JK,PC,A13T4T3QOSII3I,5.0
551032,B00B29S1JK,PC,A3V0WQH80P96RN,5.0
551035,B00B29S1JK,PC,A3UXODAE28SZFA,5.0
551040,B00B29S1JK,PC,A3TMT32FFX3Y14,5.0
551060,B00B29S1JK,PC,A3FSXV6NRBCVCU,4.0
551064,B00B29S1JK,PC,ABWQ60OWFK0SP,4.0
551071,B00B29S1JK,PC,A22TDUGDO0LBT4,5.0
552391,B00B67ZTUW,PlayStation,APQ617A8NTIO8,5.0
552394,B00B67ZTUW,PlayStation,A123RHXIWIH4D6,5.0
552396,B00B67ZTUW,PlayStation,A3B5O6U3UZMY3B,5.0
552400,B00B67ZTUW,PlayStation,A3G32CDOGAECMI,3.0
552405,B00B67ZTUW,PlayStation,A2YKRLLZNJ3Q8P,4.0
552406,B00B67ZTUW,PlayStation,A3OGZXGZ0E9D1U,5.0
552407,B00B67ZTUW,PlayStation,A29QRWMS33GVQD,5.0
552408,B00B67ZTUW,PlayStation,A3PDYHA2GC9AW1,5.0
552416,B00B67ZTUW,PlayStation,A2FXBWR4T4OFQ,5.0
552425,B00B67ZTUW,PlayStation,A10W3HX5GMJ444,5.0
552428,B00B67ZTUW,PlayStation,A30PY7CVBQ3B70,5.0
552430,B00B67ZTUW,PlayStation,AHKIKA78DA94Z,5.0
552451,B00B67ZTUW,PlayStation,A33VTX7Q0LH8Z5,3.0
552454,B00B67ZTUW,PlayStation,A3JDQBVW076GJR,5.0
552458,B00B67ZTUW,PlayStation,A1H1L5GGIPHVOT,5.0
552465,B00B67ZTUW,PlayStation,A22EKU0SY1QMFW,5.0
552466,B00B67ZTUW,PlayStation,A1JCVVDJAMWHR3,2.0
552469,B00B67ZTUW,PlayStation,A8WQ16OTORRHV,5.0
552479,B00B67ZTUW,PlayStation,A2NCZWXT116TKZ,5.0
552489,B00B67ZTUW,PlayStation,A3SF4HPCLFC2GI,4.0
552504,B00B67ZTUW,PlayStation,AUDHQPHGHDJWI,5.0
552509,B00B67ZTUW,PlayStation,A1JK8VWBKGH8NL,4.0
552511,B00B67ZTUW,PlayStation,A1VDDT4JSHQJXL,5.0
552536,B00B67ZTUW,PlayStation,A1S9RPFXZEAVQE,5.0
552537,B00B67ZTUW,PlayStation,A2NZV139T2WC9G,3.0
554332,B00BAWXD88,Nintendo,A1SWMXOOZZU9H1,5.0
554348,B00BAWXD88,Nintendo,A1V5LJMQT1VS2Z,5.0
554352,B00BAWXD88,Nintendo,A1DJYWUWMWXN7D,2.0
554356,B00BAWXD88,Nintendo,A3NWI18O3M9BXF,4.0
554365,B00BAWXD88,Nintendo,A2ZEZT9NOVALEA,5.0
554366,B00BAWXD88,Nintendo,A1LLBSF024FIVK,5.0
554369,B00BAWXD88,Nintendo,A321CGNKNMYU9N,5.0
554381,B00BAWXD88,Nintendo,A2JLB51THPBTU0,5.0
554382,B00BAWXD88,Nintendo,AXRL8HCUAUAIM,5.0
554388,B00BAWXD88,Nintendo,A29RLAN74OKEVJ,5.0
554405,B00BAWXD88,Nintendo,AJR0DBXO3Q0OB,5.0
554410,B00BAWXD88,Nintendo,A3NKX2DI1J08RE,5.0
554430,B00BAWXD88,Nintendo,A2JCLGVXM5PNL2,5.0
554442,B00BAWXD88,Nintendo,A1WBE10OIBHI91,5.0
554443,B00BAWXD88,Nintendo,A1VJX9LLHAPQN7,5.0
554631,B00BBF2TO8,Xbox,A7GL3GC55NAWH,4.0
554643,B00BBF2TO8,Xbox,AWE3KRBG43OEF,5.0
567535,B00BMFIXOW,PlayStation,A3BMUBUC1N77U8,5.0
567547,B00BMFIXOW,PlayStation,A2SW3597JGEJ6V,5.0
567550,B00BMFIXOW,PlayStation,A1STQHPSN9842V,5.0
567551,B00BMFIXOW,PlayStation,A1SS6D6F9C15O1,5.0
567563,B00BMFIXOW,PlayStation,A19WVV9S53138B,4.0
567568,B00BMFIXOW,PlayStation,A2EPYAWX8OG473,5.0
567577,B00BMFIXOW,PlayStation,A35E1YUD3W0XN3,5.0
567579,B00BMFIXOW,PlayStation,A280T4BZCXLHPI,5.0
567582,B00BMFIXOW,PlayStation,A3QEOCWU1N5X50,5.0
567588,B00BMFIXOW,PlayStation,A3G0JIJ0K7ANPV,5.0
567589,B00BMFIXOW,PlayStation,A1ALU5YIH57S5B,4.0
567594,B00BMFIXOW,PlayStation,A1V7M066XFKFEY,5.0
567601,B00BMFIXOW,PlayStation,A22DKQT5IHN5RK,5.0
567606,B00BMFIXOW,PlayStation,AG8UWL56LLU35,5.0
567611,B00BMFIXOW,PlayStation,ALYSDURC3QYFC,5.0
567616,B00BMFIXOW,PlayStation,A1GWL4XS2ZXGG8,5.0
567634,B00BMFIXOW,PlayStation,A36CBL7N0P3BIT,5.0
567642,B00BMFIXOW,PlayStation,A2VCVHMUHWSVL9,5.0
567647,B00BMFIXOW,PlayStation,A3DYRYEFQX0Z1L,5.0
567651,B00BMFIXOW,PlayStation,AFPD2HBWQTA2C,5.0
567654,B00BMFIXOW,PlayStation,A1GLOKCG1HQSIH,5.0
567675,B00BMFIXOW,PlayStation,A4R4YFQ5VIWFW,4.0
567693,B00BMFIXOW,PlayStation,AWFYX5UOLY5IU,4.0
567703,B00BMFIXOW,PlayStation,A28Q8MUIS2IICC,5.0
567705,B00BMFIXOW,PlayStation,A2DF6L1W8YCCJS,5.0
567706,B00BMFIXOW,PlayStation,A1Z5RFY5AYTSP9,5.0
567710,B00BMFIXOW,PlayStation,A3NXTDTC774XSK,5.0
567714,B00BMFIXOW,PlayStation,A13LDOH2E6GWSR,5.0
567724,B00BMFIXOW,PlayStation,A1M3RJKQ0RMKWZ,5.0
567729,B00BMFIXOW,PlayStation,A1AJJP1IUL82LV,1.0
567736,B00BMFIXOW,PlayStation,A3BBAOR3UEI08T,5.0
567747,B00BMFIXOW,PlayStation,A38IVDBV0842E0,4.0
567750,B00BMFIXOW,PlayStation,A2CDXFRLL60P6W,5.0
567751,B00BMFIXOW,PlayStation,A3FHAI1S0BTW5K,5.0
567758,B00BMFIXOW,PlayStation,A2GXE79EG55Y6T,5.0
567759,B00BMFIXOW,PlayStation,AX1GYLCAS0LOV,4.0
567761,B00BMFIXOW,PlayStation,A23Z9OL12GTGM0,5.0
567763,B00BMFIXOW,PlayStation,ALD7RQ0U938WL,5.0
567765,B00BMFIXOW,PlayStation,A1MBHOQDVWBTZ7,5.0
567783,B00BMFIXOW,PlayStation,A6MPLZTC2IPC0,5.0
567793,B00BMFIXOW,PlayStation,A1X6Q52ZQFMLDR,5.0
567794,B00BMFIXOW,PlayStation,A2WWV0K7B2SRUY,4.0
567801,B00BMFIXOW,PlayStation,A3J5ESON0GBJZE,5.0
567805,B00BMFIXOW,PlayStation,A3SZEYY6ELTTJK,5.0
567808,B00BMFIXOW,PlayStation,A2MUBE1U9Q6Z5Y,5.0
567829,B00BMFIXOW,PlayStation,ALSF01BYJMVUF,5.0
567830,B00BMFIXOW,PlayStation,A3GAQ8EHA5RNXZ,4.0
567835,B00BMFIXOW,PlayStation,A1MWYBP3OZBXFV,4.0
567845,B00BMFIXOW,PlayStation,A29D6048JVIT6G,5.0
567851,B00BMFIXOW,PlayStation,A1HD4A4YY2I7TO,5.0
567853,B00BMFIXOW,PlayStation,A143QAZ6SCDUQV,5.0
567861,B00BMFIXOW,PlayStation,A1RS0N9O7WCWUN,5.0
567866,B00BMFIXOW,PlayStation,A2WU2WW034MN0C,4.0
567868,B00BMFIXOW,PlayStation,A2N9FNQFPMPWL1,5.0
567879,B00BMFIXOW,PlayStation,A13RYD26OASOWN,5.0
567889,B00BMFIXOW,PlayStation,A3QI63WBTTCNG6,5.0
567897,B00BMFIXOW,PlayStation,A1FGRKYIAEAZLM,4.0
567899,B00BMFIXOW,PlayStation,A18B8YXACKT9S9,5.0
567910,B00BMFIXOW,PlayStation,A32CV2U7QOOEIJ,5.0
567917,B00BMFIXOW,PlayStation,A2KAPHYXZQCURI,5.0
567919,B00BMFIXOW,PlayStation,A2SPZP1PYXBR28,5.0
567922,B00BMFIXOW,PlayStation,AAZ6KOI7QQ304,4.0
567933,B00BMFIXOW,PlayStation,A3FWUJXSIIKHIX,5.0
567939,B00BMFIXOW,PlayStation,A1AL3R2W7SUME4,4.0
567949,B00BMFIXOW,PlayStation,A1W7O46C36QMF6,5.0
567950,B00BMFIXOW,PlayStation,A1X4UBUSYF36SO,4.0
567955,B00BMFIXOW,PlayStation,A22BAUES1TIZS6,5.0
567962,B00BMFIXOW,PlayStation,A1OETQA3M76VHN,1.0
567968,B00BMFIXOW,PlayStation,A3V1A3C9DTLPME,5.0
567970,B00BMFIXOW,PlayStation,A1WRTKJTS8ZRTK,5.0
567975,B00BMFIXOW,PlayStation,A1LP4VUTCPME2F,5.0
567980,B00BMFIXOW,PlayStation,A092474216WHDJ665DVDE,5.0
567988,B00BMFIXOW,PlayStation,A3RSNGI0VT9KJY,5.0
567992,B00BMFIXOW,PlayStation,A3CGW9UXYV2B4G,3.0
568001,B00BMFIXOW,PlayStation,ANCLQ9RVLHR14,5.0
568009,B00BMFIXOW,PlayStation,A2BBMJF4IIC98D,5.0
568010,B00BMFIXOW,PlayStation,A3D2LLNMKDAJOD,4.0
568024,B00BMFIXOW,PlayStation,A3F67YZNFDY6YI,5.0
568025,B00BMFIXOW,PlayStation,AGI2D7E5S8FGV,5.0
568027,B00BMFIXOW,PlayStation,A2J8HD7HS4M8J4,4.0
568034,B00BMFIXOW,PlayStation,A1ZHQBJ9GKLQUV,5.0
568036,B00BMFIXOW,PlayStation,A17NCQVBGFNYLV,5.0
568038,B00BMFIXOW,PlayStation,AKMNVUNZT372N,4.0
568042,B00BMFIXOW,PlayStation,AM2PAP6COUV5J,5.0
568047,B00BMFIXOW,PlayStation,ADHNXAGJWB4O6,3.0
568081,B00BMFIXOW,PlayStation,A1TXEMVNBAPXSR,5.0
568084,B00BMFIXOW,PlayStation,AE4YM2QHPW5MJ,5.0
568098,B00BMFIXOW,PlayStation,A3M0M5LLJI1G8D,5.0
568102,B00BMFIXOW,PlayStation,A1VJX9LLHAPQN7,5.0
568103,B00BMFIXOW,PlayStation,A39P2ERY88P4M5,5.0
568111,B00BMFIXOW,PlayStation,A27ER12YSUYXW8,3.0
568112,B00BMFIXOW,PlayStation,A1AO2EHLZU2PM9,5.0
586046,B00CMQTVUA,Xbox,A3SIHECXC3WFD0,5.0
586054,B00CMQTVUA,Xbox,A2EKJH3RCLUVPB,5.0
586060,B00CMQTVUA,Xbox,A29FUUTYWJGVZT,5.0
586074,B00CMQTVUA,Xbox,A1BIS6FID9J16M,5.0
586075,B00CMQTVUA,Xbox,A2YRAHO008GP94,5.0
586080,B00CMQTVUA,Xbox,A2JCBQPZZMZG64,4.0
586084,B00CMQTVUA,Xbox,AN2N044D4XOA6,5.0
586099,B00CMQTVUA,Xbox,AHWDHH3MPRLFV,5.0
586129,B00CMQTVUA,Xbox,AI3OUM9QZHIAZ,5.0
586157,B00CMQTVUA,Xbox,AI0BFS7A8GDXA,4.0
586179,B00CMQTVUA,Xbox,A9GSC79YK20EX,2.0
586181,B00CMQTVUA,Xbox,A23PZFT5ZKN1NA,5.0
586182,B00CMQTVUA,Xbox,A2SKIF8TEWOIMY,5.0
586188,B00CMQTVUA,Xbox,A2OT3SVQR3G21H,1.0
586192,B00CMQTVUA,Xbox,A1M4VJBU212GLY,3.0
586198,B00CMQTVUA,Xbox,A24QMIP28MCNON,5.0
586201,B00CMQTVUA,Xbox,A3QDFB37T18WEJ,1.0
586206,B00CMQTVUA,Xbox,A21C0WVXN34S6F,4.0
586211,B00CMQTVUA,Xbox,A1V46VHNI19FSW,3.0
586237,B00CMQTVUA,Xbox,A3OI5CNXLWL9IN,4.0
586257,B00CMQTVUA,Xbox,A26R1GJD753ID,5.0
586258,B00CMQTVUA,Xbox,A136MYCSZAXWB6,4.0
586259,B00CMQTVUA,Xbox,A2RJ3PAV13LBT,1.0
586268,B00CMQTVUA,Xbox,A1ZLZOADXFMS9P,5.0
586296,B00CMQTVUA,Xbox,A1KSOVHCQT6XS8,4.0
586297,B00CMQTVUA,Xbox,A1DZ5XRO54U9ER,5.0
586303,B00CMQTVUA,Xbox,A3RSJUKF4QH54A,5.0
586306,B00CMQTVUA,Xbox,ART8WQB7LO0UL,5.0
586312,B00CMQTVUA,Xbox,A3NGWXOC1VY4YY,5.0
586332,B00CMQTVUA,Xbox,A2ASGMM5JWKQ1G,1.0
586357,B00CMQTVUA,Xbox,A35FARN01BHPFA,4.0
586380,B00CMQTVUA,Xbox,AD15IGWYALYXL,5.0
586396,B00CMQTVUA,Xbox,A3FYJAFHTXVFWL,5.0
586404,B00CMQTVUA,Xbox,A1J2UC5JUSVP1Q,1.0
586405,B00CMQTVUA,Xbox,A27S3EKWYSFRJZ,5.0
586431,B00CMQTVUA,Xbox,A1MDDJOC67GZCH,5.0
586445,B00CMQTVUA,Xbox,A2FMZMRD0ZLYV8,5.0
586452,B00CMQTVUA,Xbox,AAYHUZ1MX7UDA,5.0
586456,B00CMQTVUA,Xbox,AIHQ4AXV5CT9N,4.0
586461,B00CMQTVUA,Xbox,A2O96COBMVY9C4,4.0
586468,B00CMQTVUA,Xbox,AQ7IE1HDACY3D,4.0
586469,B00CMQTVUA,Xbox,A3BG1WS891SIVW,5.0
586474,B00CMQTVUA,Xbox,A14OKD0J24VOGI,3.0
586475,B00CMQTVUA,Xbox,A21ER5XBI6QFYY,2.0
586479,B00CMQTVUA,Xbox,A3MCPMESA2FQT8,4.0
586531,B00CMQTVUA,Xbox,A37P3IV8758KUL,5.0
586557,B00CMQTVUA,Xbox,A2OGF6RVF8G8U2,5.0
586560,B00CMQTVUA,Xbox,A2CO7EZFR04JXZ,5.0
586567,B00CMQTVUA,Xbox,A1MRL66BXLXD1A,5.0
586570,B00CMQTVUA,Xbox,A3MEMYHUBZ4WFJ,5.0
586583,B00CMQTVUA,Xbox,A3AF8GQGBCEO73,4.0
586590,B00CMQTVUA,Xbox,A30XZK10EZN9V4,1.0
586593,B00CMQTVUA,Xbox,A130D9ULBKIXL2,5.0
586609,B00CMQTVUA,Xbox,A2ZFWG64U1B8LS,1.0
586619,B00CMQTVUA,Xbox,A35HCI80CIY1MD,5.0
586628,B00CMQTVUA,Xbox,A2LLHWBDBG76E8,5.0
586645,B00CMQTVUA,Xbox,A26SDA3ZQBTUPW,5.0
586674,B00CMQTVUA,Xbox,A3HJIYNJ5TNNYV,5.0
586678,B00CMQTVUA,Xbox,A1AJJP1IUL82LV,1.0
586699,B00CMQTVUA,Xbox,AKWXXUJUM197U,1.0
586734,B00CMQTVUA,Xbox,AOXMNP16RWUMX,5.0
586828,B00CMQTVUA,Xbox,A1B2GQZ8PF8W06,2.0
586835,B00CMQTVUA,Xbox,A1TJPTVZN6BNTK,4.0
586866,B00CMQTVUA,Xbox,AU9UCHGVY2BHF,5.0
586884,B00CMQTVUA,Xbox,A7U6R8SWJCYR3,4.0
586890,B00CMQTVUA,Xbox,A15I5MDVBVIFHL,5.0
586903,B00CMQTVUA,Xbox,A329ECJDNOMU0Q,4.0
586907,B00CMQTVUA,Xbox,A2MT2WZBDO2TAK,4.0
586914,B00CMQTVUA,Xbox,AR9QFO66FSPBK,4.0
586919,B00CMQTVUA,Xbox,A3EUF93JE7D0DK,4.0
586923,B00CMQTVUA,Xbox,A39X4FB4KEDA4D,3.0
586948,B00CMQTVUA,Xbox,A1HCF8H0SAAY03,1.0
586949,B00CMQTVUA,Xbox,A16PO950L6CX8W,1.0
586960,B00CMQTVUA,Xbox,ARKOMA6URSWA3,4.0
586968,B00CMQTVUA,Xbox,A2I9ABXL2I0G3W,1.0
586977,B00CMQTVUA,Xbox,A357A1TI51VT1S,5.0
586980,B00CMQTVUA,Xbox,A3RQZ1J5F5G104,3.0
586988,B00CMQTVUA,Xbox,A15O4QPZ64HEFO,1.0
587010,B00CMQTVUA,Xbox,A31F7SGJBPAIBS,5.0
587020,B00CMQTVUA,Xbox,A3SMO4R9IN85NX,4.0
587021,B00CMQTVUA,Xbox,A197CFV79V331Z,5.0
587029,B00CMQTVUA,Xbox,A2VIAB728UKYLK,5.0
587036,B00CMQTVUA,Xbox,AAAN1VERYSDMT,1.0
587059,B00CMQTVUA,Xbox,A2PGDPETGCEGF,5.0
587066,B00CMQTVUA,Xbox,A3FOR61MN0LLWW,5.0
587102,B00CMQTVUA,Xbox,AK6K0BD09Q8EO,5.0
587145,B00CMQTVUA,Xbox,A2W6ZLT7EQF181,5.0
587146,B00CMQTVUA,Xbox,A1OYHCMA96BF1S,1.0
587152,B00CMQTVUA,Xbox,ACYA78VLEA1HM,4.0
587163,B00CMQTVUA,Xbox,ABSYIF0ONC2AF,4.0
587167,B00CMQTVUA,Xbox,AAZSJ3MK8BZKX,5.0
587178,B00CMQTVUA,Xbox,A1DFD9203PAU00,1.0
587210,B00CMQTVUA,Xbox,A3GPONPHJNCVH0,5.0
587211,B00CMQTVUA,Xbox,A1MQFZ8JCE4TQE,5.0
587222,B00CMQTVUA,Xbox,A7FO12VG569TT,4.0
587226,B00CMQTVUA,Xbox,A28IBOLVCSQRLQ,5.0
587249,B00CMQTVUA,Xbox,A1LEZ2R6RERVAB,5.0
587273,B00CMQTVUA,Xbox,A3C3XEZQMNNMPW,1.0
587285,B00CMQTVUA,Xbox,A2TO0PX4ISXGBR,3.0
587287,B00CMQTVUA,Xbox,A1BMU7MGA3UUO6,4.0
587293,B00CMQTVUA,Xbox,A1IEYK9MBBZBDK,5.0
587294,B00CMQTVUA,Xbox,A2WMSC8LEV39BS,5.0
587347,B00CMQTVUA,Xbox,ADID6KJPM3KSN,5.0
587351,B00CMQTVUA,Xbox,A1CYKFUPE5ZGBA,4.0
587360,B00CMQTVUA,Xbox,A1PIY9TCXXFOXM,1.0
