A2HLOMXD15UQ5F,"{2509: 5, 291734: 5}"
AB7T1DDG1HUOD,"{16976: 5, 49066: 2, 49151: 5, 75230: 4, 145313: 4, 198756: 5, 206606: 3, 217062: 4, 271353: 5, 313654: 3, 323769: 4, 357589: 4, 358744: 5, 366839: 5, 376915: 4, 385214: 3, 399927: 3, 405457: 2, 410616: 5, 446897: 4, 453594: 4, 502367: 4}"
A2M35555ILHVMX,"{17003: 5, 241111: 3, 342208: 5}"
A2OD16IM43BA9A,"{18469: 5, 308936: 4}"
A3QV38931WO8WJ,"{17024: 4, 66162: 4, 157060: 1, 295536: 5}"
A2TOXBTDH3Y6R9,"{17024: 5, 27982: 4, 35007: 5, 43144: 3, 88225: 5, 92504: 5, 135995: 5, 151607: 4, 187157: 5, 258673: 5, 269170: 2, 284036: 3, 291361: 5, 314899: 5, 350045: 5, 390525: 3, 399906: 4, 415627: 4, 462821: 4, 502656: 5}"
A1D4TP1GE0RVPG,{17024: 1}
AXD25PNUXTMV,"{17024: 5, 20105: 5, 275319: 5, 342386: 5, 445959: 5}"
A16VZQJNKTU1MA,"{17024: 4, 54356: 4, 75183: 5, 138517: 5, 226079: 4, 249485: 3, 350486: 5}"
A2TVMIART7H7ZI,"{17024: 4, 397336: 2, 464457: 5}"
A1Q6GOO8TBIFET,{17024: 3}
A1S7U4IMQXYSPC,"{18471: 5, 441531: 5}"
AVONJ4XAFS5SR,"{17030: 5, 90918: 5}"
AUWCKKGTACKKP,{17045: 1}
A1A4066K9ZDGUK,{17061: 5}
A4OLLL69I4EUS,{17061: 5}
A2ZDLVVOT7YHOY,{17061: 5}
A1IEZT06B4UC5H,{17065: 1}
A1XVROH0XRNHFV,{17098: 2}
A5I4X940T0XJM,"{17099: 5, 47263: 5, 290580: 5}"
A1FM7COK5JZA2A,{17131: 4}
A14F345W10VVT1,"{17143: 5, 75096: 5, 151124: 4, 151804: 2, 226199: 4, 340070: 3, 342528: 5, 408389: 4, 458317: 5}"
A33CRHGXDGQXP6,"{17153: 4, 27065: 4, 42824: 1, 98711: 5, 124130: 1, 221766: 1, 236793: 4, 261171: 4, 370723: 4, 492939: 5}"
A5LL6ATX0N20D,{17154: 5}
A198L8PJPFUMJ5,"{17160: 3, 246477: 4, 296052: 5, 339569: 5, 347343: 5}"
AJHKJVUE6XLK9,"{17166: 3, 182864: 5, 482295: 5}"
A2VW58PCZPCH5M,"{17184: 4, 84014: 3, 93522: 4, 181401: 5}"
A30CFZ2AA9ZSCL,{17245: 5}
A222LO52BFJGFG,"{17245: 5, 62843: 4, 247945: 5, 511374: 4}"
AC9E3BXH42M7I,"{17250: 5, 508743: 5}"
A2C13LO9ZMDTH7,{17283: 1}
A2EZWONY0YSWAO,{17294: 3}
A2ONN9QPSFS084,{17321: 4}
A3R90RM6LMZUPF,{17321: 5}
A3I5OG16ISLSB2,"{17321: 4, 141040: 1}"
A36LAL35WAXE2G,{17321: 5}
A2ENYRYDFPB7CP,"{17321: 5, 333846: 3, 516919: 5}"
A3FLTJ6TAT9N5A,"{17330: 5, 181852: 5, 299708: 5}"
A2GMU9V3A37P98,"{17362: 4, 402161: 5}"
A3C8QDSVPRQFHN,"{17363: 2, 429486: 5}"
A28WX3FDXH03C,{17374: 5}
A1SE7Z1NZ0LUI7,{17377: 4}
A1G5HA9US7Z211,{17393: 1}
A35ONL9ORL46UD,"{17400: 1, 27609: 5, 70029: 5, 79518: 5, 83496: 3, 84827: 5, 93787: 5, 95534: 5, 138084: 5, 145830: 5, 185881: 5, 204015: 1, 228002: 5, 241120: 5, 242898: 3, 355095: 5, 360943: 5, 373928: 5, 379427: 5, 406792: 5, 447369: 5, 464552: 1, 477678: 5, 481398: 5, 498306: 5}"
A12VVK4D7ZNQ4T,"{17432: 5, 104933: 2}"
A25ZI6OBACRNE,{17469: 5}
A2UVLEXMHIHJZE,"{17469: 4, 261694: 1}"
A15RJE9L6VSNYR,{17469: 1}
A1OWA09U00CHZ0,"{17469: 1, 476987: 1}"
A3UKGG4X94XWR2,{17469: 1}
A1CO5QUAL3NFQD,{17469: 5}
A1N9CF027VVDUP,"{17469: 4, 20160: 5, 24675: 5, 146423: 5, 176189: 5}"
A1YRFS8FGRR437,"{17469: 5, 49130: 5, 144423: 5, 209619: 5, 209725: 5, 387123: 5, 398444: 5, 466594: 5, 478370: 5, 498231: 5}"
AX5HMK0FIKKYI,{17469: 5}
A3TQ2HEXICSNMN,{17469: 5}
A3GTQOYKICIUQA,{17469: 4}
A3H13E20AZ0ZIA,{17469: 5}
A1JJG4AMLK0JI7,"{17469: 1, 41100: 1, 162595: 1}"
A24YG9XQQ3REQU,"{17469: 2, 93689: 5, 136248: 5}"
A22KSDBKHL56PG,{17469: 3}
ACXB6KRM1MFBF,{17469: 5}
A2L7S0WHRX0QFQ,{17487: 5}
A9KPPOKCH4U3H,"{17487: 2, 124265: 5, 130748: 5, 185200: 5, 279845: 5, 392288: 5, 447341: 2, 457864: 5, 506030: 5}"
A2R12TP4DH6SRT,{17492: 1}
AHHFKFVCOYW07,"{17492: 5, 227977: 5}"
A3KFARUFSC1GTI,"{17513: 3, 225328: 5, 424948: 5}"
A1K2PSH3NTCMAQ,"{17538: 5, 338225: 5}"
A1DJBRLSJ118QY,"{18490: 3, 95181: 3, 110990: 5, 176521: 5, 286721: 5, 407252: 5, 438803: 4}"
A10V6ZQOFAV0RB,"{17572: 5, 331599: 5, 333275: 5}"
A2W3B1OBR3OEOG,"{17577: 5, 131587: 5}"
A3CQFNG9G9LK9A,{17577: 5}
AZFV2ZO7IXP3D,"{17597: 5, 57189: 1}"
A39CTVKAZBH7SP,"{17631: 5, 351435: 3}"
A3OHC3F8PCZILF,{17641: 4}
A3UH8GSK2XCMP3,"{17641: 4, 122207: 2, 238734: 4, 355588: 4, 424847: 5}"
A2I3SKGO0Z0V08,{17641: 5}
A3OJNX9S3YZE1X,{17641: 4}
A2U6J48G80VE2U,{17642: 5}
A1S0E7N7WTKKJH,{17665: 1}
A1E469PUKZ6TKY,"{17671: 5, 334593: 5}"
A232XVBJXIODWY,{17671: 1}
A339J254DUZKDI,{17709: 3}
A36RJ34WMWVOEV,{17709: 3}
A3FM37Q0QBNQG4,{17731: 1}
A37MTFVV3ZF8IN,"{17737: 5, 480462: 5}"
ATS8U4NYLMGEP,"{17821: 4, 344586: 3, 371880: 5}"
A3DG1QRJHZWDN,{17842: 1}
A1WZB4OEC9WCD7,"{17868: 2, 269884: 1}"
A2J19LAKQTZUSO,"{17915: 5, 115052: 5, 139224: 5, 159608: 5, 236370: 5, 283353: 5, 430001: 5}"
A3647Z442GMH2H,"{17931: 4, 23075: 5, 70503: 5, 125060: 5, 167276: 3, 184372: 5, 224889: 5, 258335: 5, 323480: 4, 333752: 5, 490962: 5, 523674: 1}"
A1K1CA07FS8C8T,"{17931: 5, 22908: 5, 472483: 3}"
A2XQHPKTD5MRJA,"{17931: 4, 58561: 4, 68992: 5, 101696: 2, 102859: 4, 123683: 5, 131587: 2, 146955: 4, 150332: 2, 152016: 5, 158240: 1, 189623: 5, 208019: 4, 220645: 5, 237003: 5, 270954: 4, 280113: 2, 281702: 5, 283811: 5, 286000: 5, 288956: 5, 311473: 2, 375788: 4, 376915: 4, 401664: 1, 420626: 4, 447567: 4, 453732: 5, 455592: 5, 462297: 3, 462314: 5, 477846: 4, 478429: 5, 520336: 4, 522240: 2, 525278: 4}"
A8UHNY45TCZIN,"{17931: 5, 64358: 5, 362124: 5, 381986: 5}"
A2LG9OQ1N0CNSM,"{17945: 5, 171751: 5, 207610: 5}"
A1119OQYL4KY9Z,{17983: 5}
A3C3FJ6II7TM59,"{17989: 4, 343258: 5}"
A2V51ASXXSJ16K,"{18049: 4, 19832: 2, 445015: 5}"
A3LYBEA78NG0BC,{18150: 5}
ASDHQGTP1YKO9,"{18236: 5, 56748: 5, 119330: 5, 203296: 5, 211999: 5, 319197: 5, 368700: 5, 368959: 5, 429336: 5}"
A1NCEYEI740F80,"{20988: 5, 375593: 5}"
A2YDKLB32HQJX0,{21028: 1}
ASE16R2LJV56H,"{21034: 4, 263160: 1, 315348: 5, 420100: 1}"
A18ULEI99BN1PV,"{18584: 5, 55729: 3, 227838: 2}"
AQEX4Z7FYHWQ7,{18617: 5}
A14ZZGSFCIGIQK,{18641: 4}
A500D9W0BENQ5,{18655: 5}
ASQ9ZSDHFNRKG,"{18655: 5, 439713: 2}"
A10X3B3HFOC906,"{18655: 5, 153310: 5, 226980: 5}"
A3O4OXBCKGOVV5,"{21047: 4, 150357: 1, 351999: 4, 365161: 3}"
AZ32HPXX9MT6D,"{18668: 5, 19411: 5, 109142: 5, 277245: 5, 339754: 4, 345945: 5, 408151: 5, 415679: 5, 520821: 1, 525005: 5}"
A3BVMYHS70JS6Q,"{18681: 2, 423134: 4, 523974: 3}"
A3S53OJRJXWABI,"{18681: 1, 354163: 1, 431227: 1}"
APDCOLWGL5UV1,"{18683: 4, 53774: 4, 109631: 1, 206366: 4, 298117: 4}"
A2BBJPWR8ULMKY,{18683: 4}
A2VQB2OTO1ORC5,"{18701: 4, 148271: 4}"
A24X0T99T3N08H,{18701: 5}
A2E2A3VP8NFDK7,{21059: 5}
A2UQXU332V6MRP,"{18710: 5, 158480: 5, 174233: 5, 279149: 4, 289431: 4, 341966: 5}"
AXLL4PRRT8KOO,"{18727: 5, 431139: 2}"
A85FE967OVNI8,{21076: 2}
A9MMG2FHKBDBZ,"{18771: 4, 87646: 4, 172917: 5, 240005: 4}"
A32INUR0KOUQ7J,"{18795: 5, 57189: 5, 450412: 3, 458153: 5}"
A1MSBF69K5EFYK,"{18795: 5, 61791: 5, 177880: 5, 197855: 5, 212524: 5, 258453: 4, 415356: 4, 439068: 5, 447369: 5}"
A293HLXLGPCRH6,"{18795: 5, 325941: 5}"
A2O57JZY4E47EK,"{18795: 5, 87086: 4, 103176: 5, 131587: 5, 199726: 4, 211013: 3, 278776: 2, 311242: 5, 428198: 5, 427930: 4, 472211: 5, 500577: 3}"
APAFVT2BJ10N4,"{18795: 5, 22894: 4, 67600: 5, 77320: 5, 181812: 3, 197634: 3, 332665: 4, 335433: 3, 339945: 3, 387884: 5, 453290: 3, 478231: 4, 482533: 3}"
AZ8GUBS2WJV0T,"{18795: 5, 39677: 1, 138626: 3, 151539: 5, 440323: 5, 495134: 5}"
A3JGFL6JIBYKM,{18820: 5}
AXFBMZ06K50PO,"{18825: 5, 103091: 1, 137596: 5, 229722: 4, 273375: 1, 424296: 2, 425802: 3, 478147: 5}"
A2Q4BIDPUIX6L8,"{18828: 4, 28654: 4, 81336: 5, 199014: 5, 286000: 5, 338158: 5, 381730: 5, 395726: 5}"
AL0V33VL8XM6,"{18828: 3, 237935: 4, 292702: 5}"
AL2CXZAV1MBZ5,"{18848: 5, 204511: 1}"
A3FOCE21F1KQVP,"{18890: 1, 61663: 5, 169458: 5, 379024: 5, 418571: 1, 437112: 2}"
A2PFGS6VNURO1B,"{21107: 4, 239679: 5}"
A2EYWT6NBOYZRV,"{18913: 5, 142989: 3, 365942: 1}"
AL5CB5S21ROVX,"{18931: 2, 512905: 5}"
A2IT4DA2S2RQ93,"{18937: 5, 125511: 5, 248198: 5, 299882: 5, 340174: 5, 429144: 3, 466677: 5}"
A26QTRHQ8C908L,{18938: 1}
A6LNZTD9YHCQU,{21111: 5}
A1AKVN53NQHINM,"{18954: 5, 93043: 3, 185548: 1, 188687: 1, 251081: 5, 352836: 4, 418571: 5, 432348: 3}"
A2MFSGJBNNLOFN,"{19018: 4, 428143: 3}"
A3O76F55NSUMTY,"{19018: 5, 68397: 1, 93566: 5, 110914: 5, 339123: 4}"
AZ1ANK7Q0CVQV,"{19018: 3, 116276: 2, 134431: 5, 148807: 5, 185200: 3, 209631: 3, 257070: 3, 280113: 4, 341364: 3, 363648: 3, 486977: 3, 518159: 5}"
A3PIQUJCEJQK5T,"{19018: 5, 318397: 5, 412553: 4}"
A3PP9IMTKBIJOU,"{19018: 5, 195193: 5, 423017: 5, 442122: 5}"
A1J4U0NNSQLA91,"{19018: 5, 118030: 5, 121763: 4}"
A1AECPBMDBH851,{19018: 5}
AQ09QPM7H9ZR0,{19018: 4}
A2AHADD0KBH8UO,{19018: 1}
A2GVGP8T2M2QCX,{19025: 4}
AA6NTT6JTEWE9,{19053: 5}
AT8B3HA2GE7HN,{19053: 5}
A14Q3D86A82GVH,"{19053: 4, 42263: 5, 200995: 5, 229869: 5, 461185: 4}"
A3A0MSI8P2ARQK,{19053: 5}
A1IVJ67NDPIBVL,"{19053: 4, 394815: 5}"
A34RD6A5WTQ6D0,"{19078: 2, 37060: 4, 447369: 5}"
A1DG2BAU7W2PE2,"{19101: 5, 243186: 5}"
A5SGCBWZSEZIS,{19122: 3}
A1Y2A25UTEFFSN,{19130: 2}
A4Q2W80QSE2KF,{19130: 4}
A3G9M9BSF7R46Y,"{19130: 4, 42759: 4, 206354: 4, 324635: 4, 442169: 4}"
A3QUCYA976RTF,"{19130: 5, 198058: 3, 282621: 4, 357234: 4}"
A6586WB8CDATE,"{21132: 5, 414014: 5}"
A158WQAR7YVSJ2,{19149: 2}
A1NZ8U7FT1EXME,{21137: 5}
AJ2F9CIXG009K,{19200: 5}
A3W1XUYVWTRO77,"{19200: 4, 29227: 1, 242316: 2, 431502: 5, 486265: 3}"
A2VQ9A9OQRES2U,{19200: 5}
A6LTKJSQ4QCEF,{19200: 5}
A2WCB0NXG19PM2,{19217: 2}
A2I3QB5SQQN3TH,"{19238: 1, 20619: 1}"
A1PDAHTXGUDTKA,"{19265: 4, 24675: 5, 47831: 5, 127809: 4, 189924: 5, 208875: 5, 229805: 4, 289510: 5, 357396: 5, 415792: 5, 450108: 5, 509684: 4}"
A204TIITEASBFG,"{19271: 1, 105936: 1, 370688: 1}"
A3R16MM547UJ9B,"{19312: 5, 146105: 5, 215022: 5}"
A2CX1SH15Q35ZS,"{19364: 3, 242427: 5, 321828: 1, 483964: 4}"
ARIX4L7VD5GIL,{19411: 5}
A2Z53D4ATLHN3,{19411: 1}
A3AKKTH58Q6BSL,"{19411: 4, 26653: 1, 45749: 4, 288298: 5}"
A31UOO3WC548E4,"{19411: 4, 137380: 1, 204015: 4, 463220: 1}"
A2WWUBW9M9HIOC,{19411: 5}
A2XYHRAYB3KX8S,"{19411: 4, 288937: 5}"
AF3M311GMIGS1,{19411: 5}
A1MO0FBI74OZUL,{19411: 4}
A4M5ZICQVDZQT,{19411: 3}
A2NONUKJV6HYR4,{19411: 4}
A1CQ6S19WC9TU2,{19454: 4}
A07960842IJ093X6R4366,"{19462: 4, 203008: 5, 331086: 4, 332311: 5, 485544: 5, 488731: 5, 487283: 5}"
A7B2DL7WXGNJ9,{19471: 5}
AF8E0PMM5DHK8,{19473: 1}
AQ0EPGIWGM99E,{19473: 1}
A1BWMKRTX7199A,"{19480: 5, 97921: 5}"
ADBJI0IBARHAA,{19481: 4}
AOLIX1825P71N,"{19481: 4, 53780: 5, 506217: 5}"
A2HZW1VMO5XPMS,"{21170: 4, 110666: 1, 394203: 1, 463220: 1}"
A2C3V1HSXQXW5,{19552: 5}
A2GJ7ZA0NLLQLJ,"{19573: 3, 285367: 5, 287227: 5}"
A1TQODPV5EHMQV,"{19604: 5, 387284: 5, 403005: 4}"
A3K1VFPSCISOVX,{19604: 1}
A1EXT90PKGYJ86,{19632: 1}
A3FADAHBGJDR4O,{19632: 4}
A2Q4J0KQPK1MUV,"{19633: 5, 337058: 5}"
A3RHO7B1X6JK9T,{19639: 1}
AUL66TYGX7H0M,"{19653: 2, 19696: 4}"
A16WCN75P4CNBU,{19669: 5}
ADESPHLD8P89X,{19669: 5}
A3T4J0VAMMI37H,"{19687: 1, 93976: 5, 395605: 5}"
A1BVU3B756POQD,"{19696: 1, 222043: 5}"
A1B76LA7DNCXGS,"{19696: 5, 305508: 5, 399265: 5}"
A1PCH88NFBZF0E,"{19696: 5, 29252: 5}"
A1ZWL84F4S8N3Z,"{19714: 5, 151607: 5, 491411: 4, 494919: 2}"
A17LZ1WLK4L9Z6,"{19726: 5, 27046: 1, 191137: 3, 224889: 3, 235587: 5, 281559: 2, 384889: 2, 388015: 5, 389702: 4, 404487: 5, 408010: 2, 482287: 5, 509163: 3}"
A1JM2J8KUAN1AR,{19744: 3}
AXFMNO4LZSR2J,{19784: 5}
ADU1GABAH051S,{19784: 3}
A38XWGK9VJIPT9,"{19816: 5, 45866: 2, 99315: 5, 158480: 2, 206127: 5, 216307: 5, 254084: 2, 272809: 5, 311712: 5}"
A3LFMJWHJOWGSC,"{19816: 3, 37710: 1, 137824: 1, 143066: 2, 153519: 4, 232259: 1, 402338: 4, 402903: 4, 410790: 2, 431356: 2, 454886: 5, 513143: 3}"
A3LT1L640N5XPZ,"{19825: 5, 177371: 3, 374548: 5, 474196: 5}"
A2ED50E3KWKUKW,"{19832: 5, 20783: 5, 22312: 5, 34955: 5, 45904: 5, 51472: 5, 53774: 5, 56180: 5, 57741: 5, 75789: 5, 77257: 4, 79637: 5, 93992: 5, 105868: 5, 113489: 5, 123522: 4, 132715: 5, 161278: 5, 163921: 5, 164204: 5, 178021: 5, 184618: 5, 187295: 5, 195570: 5, 196872: 5, 200455: 5, 205851: 5, 210249: 5, 212456: 5, 216685: 5, 229458: 5, 247529: 5, 245501: 5, 250652: 5, 252546: 3, 267062: 4, 274979: 5, 286066: 5, 287761: 4, 289956: 5, 297983: 5, 305473: 5, 305501: 5, 310107: 3, 317850: 5, 320901: 5, 328853: 5, 329217: 5, 342227: 5, 351956: 3, 360425: 5, 376987: 5, 380877: 5, 381319: 4, 389493: 5, 401799: 5, 408160: 1, 421449: 5, 423836: 5, 425052: 5, 426022: 4, 440525: 5, 455755: 5, 470514: 5, 476237: 5, 480505: 5, 482363: 5, 502367: 5, 514161: 5, 518700: 5}"
A181Y2IRMIRWFO,"{19842: 4, 90280: 4, 106679: 4, 107158: 5, 158480: 5, 200403: 1, 384818: 4, 423672: 5, 434333: 4}"
A3QDT5UBTO9E8N,"{19905: 5, 74632: 4, 91003: 5, 118658: 5, 127237: 1, 254084: 1, 307171: 4, 313589: 5, 316597: 4, 324264: 5, 356945: 4, 405258: 3, 406855: 3, 445044: 5, 494782: 5, 506276: 5, 521512: 4, 521683: 3}"
A2N2RL4HC4PI6J,"{19937: 1, 43933: 5, 162368: 3, 399374: 5}"
ACKFCXQAS4HP4,{20042: 3}
A2YBIPDSS1S9F7,"{20042: 5, 355136: 5}"
A1C84Z4CZQRHOI,"{20055: 5, 390393: 5}"
AJPJ22WZ61TJ0,"{20055: 5, 118521: 4, 437854: 1, 470430: 5, 514310: 5}"
AUBXZEVF4TPZ7,{20066: 5}
A3NPSN7J4N1UA,"{21198: 5, 212881: 5, 263776: 5, 280722: 5}"
A25TDJF5SEJO1W,"{20122: 4, 293441: 4, 456243: 3}"
A2BICZECWJIIKP,"{20157: 2, 114964: 4, 274806: 5, 275068: 5, 391528: 1, 451323: 3, 483075: 1}"
A37QS6G07DR91C,{20160: 1}
A3E4VWGJARIEUA,{20178: 1}
A10G55BUROAIN4,{20194: 5}
AFPP4LT19RP3L,{20219: 2}
A1NNDOHPD93ITV,{20219: 4}
A10T511L9JTSND,"{20244: 2, 24675: 5, 30377: 4, 91393: 5, 104768: 4, 146062: 5, 151799: 5, 217420: 1, 228170: 5, 230470: 4, 239318: 5, 249579: 5, 322156: 1, 355764: 5, 447781: 5, 481879: 5}"
A3HOS0TELV13KH,{20255: 5}
AWERA130G8D13,"{20268: 5, 134173: 5, 290914: 4}"
A2NCIWSFC88BLX,"{20292: 1, 102155: 2}"
A1X9IIDK3GRTFJ,"{20293: 3, 58549: 5, 126307: 4, 206180: 2, 207257: 5, 287331: 5, 408116: 5, 450685: 1, 459571: 5, 468634: 5}"
A2RHGBQYY016IF,{20298: 5}
A2W85W456EWHEI,"{20300: 5, 69505: 4, 118150: 2, 181857: 1, 237968: 5, 288528: 5, 300482: 5, 310892: 3, 318787: 5, 445044: 4}"
A21EKFKJQ39O4Q,"{20300: 3, 415611: 5}"
A160U0OW1LJXTV,"{20339: 2, 138907: 4, 288160: 5, 493120: 5}"
A2L6BT1PVV9YN0,"{20347: 4, 23291: 4, 39300: 5, 110634: 5, 130348: 5, 161927: 5, 176579: 5, 194820: 5, 196687: 4, 209996: 5, 236708: 5, 265250: 3, 277007: 4, 306144: 4, 307794: 5, 311080: 4, 343987: 5, 377723: 5, 394132: 3, 402967: 5, 411707: 5, 508608: 5}"
A1EOHHBY60LMVQ,"{21212: 2, 163369: 1, 269662: 5, 320718: 5}"
A2VV6IP7HID41O,"{20411: 3, 341886: 5}"
AYRB0KWY1P7B,{20476: 5}
AW9QJJNOG8BZH,"{20501: 1, 204015: 4}"
A37IEUS0XZL80M,{21227: 5}
A23XGXWG9D2TN,{20579: 1}
A3KPN61TGFJHPE,"{20581: 5, 27269: 3, 204701: 5, 338489: 2, 430015: 2}"
A3QF7956U2NJ1L,{20590: 2}
A1DE161KJX8UP4,"{21230: 5, 186658: 5, 216101: 1, 294403: 4, 362560: 5, 480857: 4}"
A2VNRW8XWIZJFP,{20677: 5}
A2EYEW3Q5G3KSU,{20677: 4}
ABPTSTH3S81D0,"{20677: 3, 35392: 4}"
A1HN2ZEPOV8JOG,"{20684: 5, 60441: 5, 62162: 4, 85679: 4, 87202: 4, 123328: 5, 124212: 5, 141890: 4, 142024: 5, 157060: 5, 167121: 5, 178579: 5, 212524: 4, 236504: 5, 253690: 4, 254780: 4, 279103: 5, 282292: 4, 330107: 5, 359046: 4, 361567: 5, 382314: 5, 390875: 5, 399374: 5, 411822: 4, 498872: 4, 506276: 4}"
A2CNYLIWV10IHU,"{21235: 5, 23801: 4, 185405: 5}"
A1Q3TQF8VGW8G,"{21235: 3, 33455: 4, 201204: 5, 284003: 5, 325896: 5, 352056: 5, 412376: 5, 429696: 5}"
A3UUV1WB02ZAQ4,{21238: 5}
AR4Q4E7PKXGOM,"{21238: 1, 124125: 5}"
A1Z2AKP4XEZ65Z,{21238: 3}
A23L7FP040WL0W,"{20783: 5, 143470: 5}"
A10S6349JQ41OM,"{20783: 4, 440525: 1}"
A1KIDX2K2FLSC8,{20843: 1}
A160IAVD12T576,{20856: 3}
A2C88I8YTMK4C9,"{20871: 5, 22963: 4, 106657: 4, 313664: 5, 409473: 4}"
A38TRJXYY6LKE6,"{20921: 1, 30774: 2, 156984: 5, 309565: 4, 351548: 5, 364378: 5}"
A1HFKCXWHHLUN9,"{20929: 5, 119598: 5, 181916: 5, 397813: 5}"
A7WA1HGHTD80R,{20951: 5}
A2IKA7KVW5FEAC,"{23637: 5, 47440: 5, 50202: 1, 63296: 5, 74227: 5, 129422: 5, 140714: 5, 184452: 5, 184465: 5, 193611: 3, 201169: 1, 206981: 5, 210887: 1, 213552: 1, 268346: 1, 281587: 4, 333552: 5, 345615: 1, 361008: 1, 386170: 5, 391496: 5, 391510: 1, 395807: 5, 407819: 2, 463246: 3, 488826: 5, 499794: 5, 524343: 3}"
A15SS318B92WII,{23637: 5}
AO6SPMPA9PYRD,"{21270: 5, 227339: 5}"
A2Y4HDD5UKL0ST,{21270: 5}
A1VI44VERAPEYE,{21270: 1}
A1OK63829TEDPQ,"{21270: 5, 113073: 5, 212486: 4, 415353: 3}"
A132ZGVHS9TAS3,"{21270: 5, 260888: 3, 271375: 4, 285426: 2}"
A1H4CRVHE9IMQV,"{21270: 5, 76556: 5, 398056: 5, 402967: 5, 478271: 5}"
A2XQQZKFSJP5TM,"{21295: 5, 210920: 5, 250964: 5}"
A3HMZ8OCMH7QEF,{21307: 4}
A1Q42RN17NWGHX,"{21332: 4, 161677: 1, 395605: 1}"
A2C34PT9DL8BWD,"{21332: 2, 507717: 1}"
A1SXTW32EY9KZV,{23667: 4}
A3MHS3MYKIQX2F,"{23667: 5, 231680: 3, 317951: 5, 341364: 2, 455955: 3, 499461: 4}"
A247RDJJYPQ69E,{21356: 5}
A1T9F8EDGRZV5W,"{23669: 4, 349267: 5, 507417: 5}"
A1GJC03PB5RI98,"{21381: 5, 106533: 5, 148103: 4, 289446: 5, 302492: 5, 523778: 5}"
A1BSV8KIAUTBDJ,{23680: 1}
A3RP3EXJJGNGC9,"{21459: 5, 63513: 3, 280147: 5, 412416: 4}"
A1T2JV4PKSDDH,{23697: 1}
A1AYWXFEBO0HR1,"{21505: 1, 42898: 5}"
AWLFIOVRHM0DT,{21522: 5}
A1OMGKQ3F0SAZ9,{23705: 5}
A3FL5NXGWWCX7N,"{21574: 3, 297009: 4, 520688: 1}"
A3S6N6RCPDQV1M,"{21574: 5, 230863: 5}"
A2LMHSH3II7AK,{21575: 5}
A3DVPHGB4K1FIE,"{21576: 5, 95598: 5, 229549: 5, 284282: 1, 312612: 2, 315773: 2, 426022: 5}"
A19IG8ZLAU4QWG,{21580: 3}
A2KK5N10UPMRKL,{21580: 5}
A2ASZJ9IPEJ5BL,"{21585: 5, 519509: 5}"
ACAHXGT0UIT3,"{21586: 5, 101751: 4, 196494: 5, 332016: 5, 394488: 3}"
A3HRI3E107UQVV,{23730: 4}
A2GCZFOQM1PNPT,"{21648: 5, 72612: 5, 197634: 5, 196439: 5, 253054: 5, 259199: 5}"
A1YY6PY58Z5RDO,"{21662: 5, 211260: 5}"
A1266HPOOA0M6G,"{21674: 5, 103511: 5, 104200: 5}"
A1NACLZQGBQVBA,"{21675: 5, 58549: 5, 260771: 5, 279369: 5, 286805: 5, 364725: 5, 392160: 5, 398492: 5, 434841: 5, 440161: 5, 491018: 5}"
A15KGCWUN5A60G,"{21675: 4, 32542: 3, 66312: 5, 85667: 4, 87226: 5, 101209: 5, 129422: 4, 185197: 5, 198213: 4, 243453: 4, 310033: 4, 326869: 5, 336674: 4, 384377: 1, 385696: 1, 462938: 5, 518548: 4}"
A2SS222WSMBFXP,"{21675: 1, 483636: 1}"
A1MNGKGVFK77V5,{21675: 4}
A8ZCHR879H0WV,"{21675: 5, 45166: 5, 168896: 5, 439867: 5, 513348: 5}"
ATP74IVU0JQM1,"{21675: 4, 61223: 5, 107631: 5, 381729: 1, 424352: 1, 424373: 1}"
A25J93P04QODZJ,{21675: 5}
AZ4ASKHCHGLIU,"{21688: 3, 27245: 2, 82893: 5, 101262: 5, 129719: 4, 130053: 5, 161004: 5, 187716: 1, 253901: 2, 284273: 1, 292702: 5, 324391: 5, 327975: 5, 332514: 5, 334868: 5, 340591: 5, 366395: 5, 442437: 5, 455420: 4, 461011: 4, 465780: 3, 492180: 5, 520073: 5}"
A10Y0NWTBBTAVS,"{21708: 3, 41387: 3, 59903: 1, 71832: 5, 439070: 5}"
A1M37ARBAMZ64E,"{23747: 5, 59548: 5, 242738: 5, 247513: 5, 359828: 5}"
A1SCJ39P3IQG3S,{21728: 5}
A7FNLYGR39658,{23750: 5}
A38OX2BMCSVR5Z,"{23755: 1, 139827: 5, 147639: 5, 211491: 5}"
A2SUU5GT9LVR3V,{23763: 4}
AUH2FQFROLX0C,{21792: 5}
AQQX7V2IVTLK9,{21827: 5}
A2BIMFRYLC506B,"{21854: 5, 174630: 5, 184618: 5, 396883: 4}"
A3OXA5QMTNXLR,{23775: 5}
A3R0SEO8PCFEA8,{23775: 3}
A8E5P1CRKNTFH,"{23775: 5, 285321: 5}"
A3C5JENG12A24E,"{23775: 5, 37060: 1, 87026: 1, 147693: 5, 260643: 5, 283993: 5, 336201: 5, 365781: 4, 444067: 4, 480868: 5, 480873: 5}"
A24UQG02ZFEFOR,"{21907: 5, 347747: 5, 397682: 2}"
A25F7IE1DPMWAN,"{23778: 4, 117863: 1, 401856: 3}"
A1VNROWX2UJLBQ,"{23786: 2, 117651: 1, 165693: 4, 332120: 1, 437021: 2}"
AO3LRCBAP2CQG,{23786: 4}
