A2HLOMXD15UQ5F,"{2509: 5, 291734: 5}"
A2L4HXJIIP0MX,"{105868: 5, 297226: 5}"
A3A9QTJAVPIX3L,{105895: 3}
A2I2AWJEUKW5KO,{105936: 4}
AR5RN129CR9Z4,"{105936: 1, 267603: 2, 297678: 5, 298117: 5}"
AJBVY9K7D1AZ4,"{105936: 2, 121650: 4, 155920: 4, 240211: 5, 286936: 3, 289503: 4, 444419: 3}"
A1N6X9TBNXOZ3R,{105936: 1}
AGU458CY906IN,{105936: 1}
A1EWYZI4ZHU9XZ,"{108267: 3, 208882: 5, 211260: 4, 214051: 2, 219719: 3, 251666: 2, 446770: 2, 483485: 1, 484014: 5}"
A2VSXV0SM258OF,{105977: 5}
A31880FABZZVKU,"{105994: 5, 506276: 5}"
A3W0L1MYH3RI3Y,{105994: 1}
A6Y5YUB8HXEQ9,"{105994: 4, 108863: 5, 119359: 5, 284809: 2, 444509: 5}"
A1MHMQC0KHSON9,{105994: 5}
A1XVTQ8RZH3T3Y,"{105994: 3, 394559: 3, 518385: 4}"
A2S0W8HBS3IS5E,{106035: 5}
A2NR25H76T9GOO,"{106035: 5, 127125: 5}"
A2ICD2ZXO4H7FM,{106056: 4}
A2MD04RRP3QWK7,{106098: 4}
AS43HZFURXGUJ,{108296: 4}
A1RII6LFZ78511,"{106170: 5, 147299: 5, 234472: 5, 242085: 4, 337852: 5, 364745: 5, 380381: 5, 404091: 5, 427690: 5, 512832: 5}"
A2NOIKF3L0E1W3,"{106197: 1, 227731: 3}"
A20TWEILOJU5GX,{106197: 1}
A1VM9YTWGPR594,"{106224: 3, 124512: 3, 214801: 3, 240365: 3, 358709: 4, 489423: 5}"
A10UB904DDB7LH,"{108312: 5, 143731: 5, 179144: 5}"
A1FJEC3CWHXQ7J,{108315: 5}
A1V7DVYLV3T13J,"{106298: 5, 334225: 5, 348186: 5, 359442: 5, 366118: 5, 436697: 2, 475070: 5, 480808: 5, 484157: 5, 514046: 5}"
A16IHY94JG4JIK,{106343: 4}
A3B2530WR4T8TG,"{108329: 5, 150295: 5, 300127: 5, 309924: 5, 399225: 4, 444067: 5}"
A287252R1OJ62G,{106378: 5}
A2NYJ7JNBV4CQ3,"{106391: 1, 510488: 1}"
A2Q9OXGLXD8WT2,"{106391: 1, 143591: 5}"
AS03GL2ZLU98K,"{106393: 5, 128077: 5, 143385: 5, 355009: 5, 406262: 5}"
AY5VDIKW8LE1P,"{106393: 5, 204538: 5}"
AWT9YC58QVJ71,{106443: 5}
A25AO6VE4UQHH3,"{106443: 5, 298809: 1, 464471: 5}"
A3CCKNMPT4TTYU,{106443: 5}
A154U16S0PWAF5,{106443: 1}
A8NYCQ4HINZRE,{106443: 5}
A12GSPSKU85MGF,"{106454: 5, 184901: 5, 184922: 4}"
A3U519ATBYIT68,{106460: 5}
A2Y7NHT7JJY5CQ,"{106460: 4, 336595: 5}"
A3DDG8LVXFJ8U6,"{106482: 5, 146914: 3}"
A2EDCV2RCCVDKP,"{106501: 5, 257167: 5, 476174: 5, 504804: 5}"
AV8HK4F3S1F80,"{106516: 5, 405562: 5, 463021: 5, 468083: 5, 472264: 5}"
A2WDLRJ2KXBFPX,{106516: 4}
A1JZWA4BS1SH7K,"{106532: 5, 116616: 5, 169315: 4}"
A3NORWIR3TDIYL,"{106582: 4, 407801: 3}"
A1XAW1G7VKZC85,{106603: 2}
A10K6HICEDGSGQ,"{106604: 1, 226780: 1, 339015: 1}"
A3FGTHDZLKDR6N,{106617: 5}
A3TT7I7RCVG63D,"{106622: 5, 250187: 5}"
A2H328OA0QR0LX,"{106622: 5, 245633: 5}"
A3ECKNPG9CLX10,{106642: 4}
A3FXNQD9QHYJ53,{106665: 1}
A2V533FA02JX41,"{108357: 4, 193530: 5, 194270: 3, 194627: 5, 297709: 4, 383480: 4}"
A1OBKQ8MQVQEGS,"{106704: 4, 219218: 3, 224196: 5}"
A2E95NLNMZPV1C,{106728: 5}
AZ1IZQ8Y49EVD,{108364: 3}
A1V1PXPQB47VEC,{108364: 1}
A2EKA0CF9P7246,"{108364: 5, 222363: 5, 259199: 5, 486444: 5, 521407: 5}"
A2KEQSMZQ7EQ86,{108375: 5}
AAXGG9N20YIQP,"{108375: 5, 219636: 1, 273500: 5}"
A3CB14ZNGHHYZL,{106893: 2}
A2I63EBAHGHGM9,"{106917: 5, 444529: 4}"
AE3QEW5FFFP3Q,{106958: 3}
A2K56IL7C8UGBL,"{106960: 5, 240389: 5, 295979: 5, 401587: 2}"
A1T2RTFCKFSE,{106969: 4}
A31B4UFW4541FP,"{106983: 5, 153185: 5}"
A16PPQ8UKYF6Z,"{106983: 4, 148807: 2, 289938: 4, 386886: 5}"
AAQ6LAOIIBLOG,"{107022: 1, 416300: 5, 440525: 1}"
A2YL9AM316DY1Z,"{107022: 5, 492546: 3}"
AJXCXKUDUDKPT,"{107022: 4, 169145: 5, 259054: 3, 285732: 3, 348245: 5, 418426: 2}"
A2BQRI1W8QBLKY,{107051: 1}
A1DCP3KM8PLZLF,"{107052: 4, 257094: 4, 334668: 4, 337689: 4, 411282: 5, 453854: 2, 506276: 2, 521998: 5}"
A1F7V70471JZLN,"{107052: 4, 265131: 5, 370071: 1, 379843: 4, 434709: 5}"
A25USGF30YPVJF,{107062: 4}
A37XZ0GFVZFZVP,"{108388: 4, 466870: 3, 496776: 4}"
A3HJB8VQX6OMO1,"{107078: 5, 165061: 1}"
A2WSJSNVKZ314V,"{107086: 2, 153958: 4, 293221: 5}"
A2UVEJQK09YTMR,{107086: 5}
A1D8W2OO683TUQ,{107094: 5}
A1LY57930JMFGR,"{107120: 2, 194758: 3, 241213: 5}"
A3SD8M5FP6Z66K,"{107133: 3, 354812: 5, 395392: 5, 400558: 3}"
ADSE7XCBPD1P,"{108390: 3, 141598: 3}"
AKGEHI7B64Y9T,"{108393: 3, 305577: 5, 478231: 4}"
A15WX6ID9H2Z4P,"{107186: 5, 187875: 4}"
A2ES9YZ5540XGV,{108394: 1}
A1VHUQVFKAPS0T,"{107194: 5, 143356: 2}"
A1YAAO89LPJU90,{107237: 5}
ABP2GAYDLLR9N,{107237: 5}
AEDVWUKSOMEQX,{107237: 5}
A237MK4VKFLCKU,{107237: 5}
A275EKVC302I6C,{107237: 1}
A1Z10UZLN5V0IG,{107237: 5}
A2WQL44BYEPMNW,"{107237: 5, 190703: 5}"
A1MWLJHUDU1XFR,{107237: 4}
A3DQDUDU3HJG96,"{107237: 5, 116691: 5, 428712: 3}"
A1MU4ECX3C1IP0,{107237: 5}
A31MA3MWSYU53Z,{107237: 5}
A21LFOYJJ33QNJ,{107237: 3}
A1MZ8INOEE6WM2,"{107237: 4, 128650: 5, 314278: 5}"
A20FZ5J6FEENO7,"{107237: 5, 169346: 2, 453902: 4}"
AMXWVE21L17EP,{107256: 5}
A380Q54252F4NQ,"{107260: 2, 300835: 5}"
A1A7N8Q3T6HEQG,"{107328: 3, 281840: 4, 477125: 5}"
A15CMWJBPW5RDE,"{107385: 5, 443406: 5}"
AMAXVICNWRT9D,{107397: 4}
A2BT2GE3MX1HE4,"{107397: 4, 291918: 4}"
A2X8IL6MMNDKLC,{107412: 1}
ALDWKYTN0BAO2,"{107412: 1, 225552: 5}"
A27UJQZ2PBZZZ6,"{107433: 5, 133665: 5, 161555: 1, 308416: 5, 326487: 5}"
A29IGK0OA4T7MM,"{107522: 5, 215235: 5, 222526: 5, 235906: 5}"
A22DSOMWG3H5SX,{107556: 1}
AQK82NAK3CDM6,{107559: 5}
A1P9XO6V10E2S4,"{108404: 4, 143731: 5, 176544: 4, 175314: 5, 320575: 5, 365207: 5}"
A3287IK6VEIGKC,{107581: 4}
A36GH8UJSYL7HC,{107581: 5}
A2G52CLDURM134,"{107581: 5, 246667: 1, 490782: 5}"
A2BXOTE6FUW4NB,{107583: 2}
A8BZO2T71U2VD,"{107631: 5, 141797: 3, 337827: 5}"
A308FT2OAOMZYA,"{107659: 2, 210497: 3, 330309: 5}"
A3KKW96UM1KAH3,"{107697: 5, 152358: 5, 257094: 5}"
A35QCNEA65AVY2,{107697: 2}
A3LYXNOJFFFLRE,{107700: 1}
A275GEOXVDI8WV,{107700: 1}
ADVLZYLFXEEDL,"{107700: 5, 480110: 1}"
A2HSLVUAR63ZJV,{107731: 5}
A3A1N70B3KOW84,"{107732: 5, 212524: 3, 481879: 5}"
A2BH7IN7S4ET2V,{107732: 5}
AWKWIY22WPGE7,{107732: 5}
A3UEMTSS606FM0,"{107732: 3, 158225: 1, 178508: 1, 183970: 5, 206260: 5, 257267: 5, 261946: 3, 342386: 1, 424808: 3, 493531: 5}"
A27HMQM0UD8P0D,{107732: 5}
AU2L40GRV7NU5,"{107760: 5, 209603: 4, 239660: 2, 307709: 5, 323466: 5, 394660: 5, 465965: 5}"
A2HCQC1ULYA7NE,{107820: 1}
A186SX1ESCM7PM,"{107828: 5, 482637: 5}"
A2G8B8XLTWM4QO,"{107851: 5, 224891: 5, 253458: 5}"
A3VHPC4NQUTLEX,"{107851: 4, 117104: 4, 132273: 4, 173587: 4, 257094: 4, 266312: 5, 315789: 5}"
A22Y5N2HCL68S1,"{107851: 5, 329200: 2}"
AK3WH2C9M3H2X,"{107851: 1, 263240: 5, 481879: 4}"
A25DLG85SBIC7O,{107851: 5}
A4QYTX9MCC4JX,{107851: 5}
A7CX8JOLVHEIA,"{107851: 5, 212786: 3, 324762: 4, 520989: 5}"
A3MV2IPD6S734I,"{107851: 5, 135706: 4, 302102: 5}"
A34NG0O4IJXZ9R,{107851: 5}
A9R67258STU76,{107851: 1}
A15TL2RSRO7MAY,{107851: 5}
A1A3BT1V62S80O,"{107851: 5, 180483: 5}"
A2R3ISNA2P0DSB,"{107851: 4, 153976: 3}"
A1FZND03O9XZIT,"{107851: 5, 164082: 3, 484193: 3}"
A3P5OCLX2U5LCX,"{107851: 5, 257267: 5}"
A1XZC3BTDRBWFL,"{107851: 4, 131587: 2, 277668: 2}"
A3IRZO1SWFA5BU,{107851: 4}
A1JVXJUCZISCXT,{107851: 5}
A3MX8Y47QAM0J1,{107851: 4}
A1DI06RO4NDRD9,{107851: 5}
AUFVIGCULOE84,{107851: 1}
A23N3Q6Z84PLTH,{107851: 5}
A2QWOU7XPRQF3I,"{107851: 5, 219393: 3, 319959: 5}"
A2B8U0ZMTH14CT,"{107851: 4, 128008: 5, 312639: 4, 394719: 5}"
AFTNKSFMBOH5W,{107851: 5}
A39CTEXGOHXHEL,{107851: 3}
A1GMV5L9PN695R,"{107851: 3, 150942: 5, 198059: 4, 225125: 5, 303017: 4, 340174: 1}"
A3V4XDZCB7J653,"{107869: 5, 294482: 3, 430211: 5}"
A28VMJ1L8JJ73G,{107872: 4}
A1018353V2V3UM4LC9EW,"{107896: 5, 385451: 5}"
AAYP0Y0ZDSH61,{107918: 1}
A1J3WIOI1G8HBR,{107921: 2}
AJHS6M1AC2E6O,{107927: 3}
A22I7E4X5QBS0Y,{107930: 1}
A1HSS6W6WVIARJ,"{107970: 5, 458830: 2}"
AR7DMFFMLGLX6,{108427: 5}
ASQ6NW08CTSV3,{108428: 5}
A22RP75BSZTL1B,{108000: 5}
A2KYB6GLTQ5DC7,"{108003: 5, 497885: 4}"
A1TW1Z8JCAK7LU,"{108003: 5, 161677: 1}"
A3FM59LITX079D,{108007: 5}
A33PDUXEDJJALU,{108007: 4}
AFH3VFHU7W4TS,"{108044: 5, 358969: 5, 429265: 5, 477646: 3}"
A3MQY9TX7Z48P1,"{108460: 4, 464200: 3}"
A7J5466E15AYN,"{108472: 5, 237491: 5, 462710: 5, 505526: 5}"
A491WNS3PXOKQ,"{108496: 5, 258517: 5}"
A3JNFSIVF1M2Y7,{110838: 5}
AKQ162ZZL1QDJ,"{110839: 4, 451970: 5}"
A1POGYGC5C99W5,"{110844: 3, 202866: 5, 351896: 5, 370218: 5, 523130: 5}"
AOA9TJ23JC4XY,{110844: 1}
A1SGTK7SSISRYP,"{110844: 5, 496703: 5}"
AMSF5EQH7T70V,{110844: 3}
A19CKFUAAX9M0P,{110844: 2}
A2A8FT060ZRBYW,{108543: 4}
A2FMPVHEPN249J,{108554: 5}
A7CDDJDUDWXGM,{108570: 1}
A2S5DUOZ5QUNR3,{108593: 5}
A29A2PA0ZOBE4X,"{108596: 1, 268943: 5}"
A1WW2LCLCUY6NB,"{108596: 4, 151134: 4, 263713: 5, 468067: 1}"
A2GCJPE4P5U8QJ,{108604: 1}
A1H7EOU77J7V2P,{110860: 5}
ABJXJEHCGP4L,{108680: 5}
A3URAVYZZDNI75,"{108683: 4, 394839: 4}"
A2F55IPTO8SFXA,"{108687: 4, 429388: 4}"
AYEAYHTRYBX7Y,"{108699: 4, 455932: 5}"
A2JD2X8AIB1ZFL,{110881: 5}
A2C25DEJ0SAC63,{108746: 4}
A3J4HLF05HDZM8,"{108746: 4, 505722: 5}"
A1PV4XG1ZC4VJ6,"{108824: 5, 448785: 5}"
A3HZSCB64UG0QS,"{108846: 4, 114680: 4, 176677: 5, 203000: 5, 423640: 4}"
AH0G201BCJP4R,{108863: 5}
A2LBWMMNNKBYDB,"{108872: 5, 219117: 5}"
A3EAIL4MVIR116,{108874: 1}
A1EAUZOR8Q1A36,{108912: 4}
AZJXOTFJWNYXM,"{108929: 5, 213660: 1, 402527: 5}"
A2HHNFJVEIW98T,{110919: 4}
AO3PCEMAYH731,"{110920: 3, 309853: 4}"
AAWG5LV1W7GV1,"{108991: 5, 353128: 4, 398090: 4}"
A2A9GGEJM93EDQ,{109014: 5}
A1T2QP9C47P8FT,{110927: 1}
A3SQSLHXGYEHO0,{110928: 1}
A16MDP37M9R4MI,"{110928: 1, 251731: 5, 395961: 5, 439070: 1}"
A3PLC485WDTXDU,"{109044: 5, 137609: 4, 176929: 1, 510420: 3}"
A21ENN4ROD6Z0C,"{109045: 4, 214855: 4, 269137: 4, 463083: 4, 518700: 4}"
A27LMS4393JKVI,"{109056: 5, 341623: 2}"
A2UL12I7XJCCV,{109056: 1}
A31Z2MQA7F3X3A,"{109056: 5, 195911: 4}"
A19T00A6JRU40Z,{110942: 5}
A20LJBVHR5A6UD,"{109122: 5, 177282: 4}"
A2CUC7SDDXJJHW,{109132: 5}
A3W24LNRDUT9QQ,{109156: 3}
A33T2ZSD5RXTCP,"{109174: 5, 157060: 1, 222415: 5, 405730: 4, 434079: 5, 450245: 5, 478638: 4}"
A3SBDZC9R1H5MT,{109238: 5}
A31TYNI1JERPEE,"{109238: 1, 350998: 4}"
A56W6F3P7H8VS,{109238: 5}
A1OAC9HUYAPG98,{109238: 5}
A35N1NQPUXUJGS,{109243: 4}
A1TAC5IBM8ZF4,{109276: 3}
A1A4B7V3C07UHC,{110958: 1}
A15V92BTBJEMVQ,{109355: 2}
A34CB8N7HQ2LV1,"{109356: 3, 130615: 1, 424314: 2, 445145: 5, 463428: 5}"
AMAQ3VZ2XXVJK,"{109369: 5, 122759: 5, 363992: 4, 427104: 5, 513844: 5}"
A8ID9998T1YH9,"{109375: 5, 331871: 2, 387174: 5, 469012: 5}"
A3O8X6GX2252Y6,{110960: 5}
A3R1XI65HMRQ9J,{109416: 5}
A2XXZZK5OFO85A,"{109422: 5, 426036: 5}"
AW25B1IX1KWJZ,{109422: 5}
A36HA70FQNEATI,{109422: 2}
A3BQKYNFF8RI33,{109422: 4}
AXCF9JAEWR66U,{109422: 5}
A2Y2SGWR6VK28E,"{109473: 1, 163903: 4, 456994: 3}"
A29O6TGQT7JCX,{109512: 4}
A2LEA1WYZDNGKW,"{109526: 5, 191949: 5}"
A156NMXOH6QNYY,"{109538: 3, 240698: 5, 281651: 4, 289446: 4, 365762: 5, 450144: 4}"
A389YMQZNBL9G2,{109554: 5}
A4FTB98DMQZXE,{109564: 5}
A2Z9OL9DXTPQFC,{109564: 5}
A2QV9JPCNL3S6Z,"{109564: 5, 122207: 5, 225815: 5, 241856: 5, 243186: 5, 248585: 5, 296284: 5, 296492: 5, 385980: 5, 396329: 5, 421640: 5, 433294: 5, 477871: 5, 495834: 5, 501593: 5}"
A1KCDQH1X2A48Y,"{109606: 1, 151473: 5}"
A3SBBYASI70JJG,"{109640: 5, 394551: 4}"
A5CGCNP2IQQKB,{109691: 5}
A2V8F8R1TQ6VN3,{109691: 5}
A11EK5WJLN3Z6L,"{109714: 2, 110414: 3, 310367: 2}"
A19X78XZ7NBCEJ,{109726: 1}
A2P0LOYDRJEQCZ,"{109740: 1, 157376: 1, 259207: 1, 313626: 1}"
A2Z0INV27COBMH,"{109796: 5, 310601: 5, 371243: 5}"
A3M3REX9WW1KC9,"{109803: 4, 270285: 4, 507993: 4}"
AUH5HGBZSP9BI,{109852: 5}
A30JYXNYJ0V3N0,"{109852: 5, 429515: 5}"
A25JVSTHRHD0LI,{109852: 5}
A3P14PCZNQW5L,{109852: 5}
AWJMB5S10PYPW,"{109852: 5, 420871: 5}"
A3SAE0D17OS3OZ,"{109852: 5, 259527: 3, 332659: 5}"
A2CW1F5C14QQB5,{109852: 2}
A1OBW0AU3XO3X7,"{109852: 4, 136235: 5, 365507: 5, 480086: 5}"
A2O9KW3D3UE98H,"{109852: 5, 158374: 3, 212524: 5, 415745: 2}"
A3GJVXFHZ7A0HD,{109852: 2}
A3OF0N5DRBUS0X,{110996: 5}
A1UF3R9MG8O9OJ,{109908: 5}
A7ABHO6OPZ6FF,"{109909: 4, 292178: 5, 373601: 5, 432078: 5, 522070: 5}"
A2NOY2OHBV867,{109927: 1}
A2ZV5E8FH3BJ5W,"{109937: 2, 156336: 5, 345553: 4, 508850: 5}"
A392BKIRI1PW2B,{110029: 4}
A38789URJO1BLQ,"{111001: 1, 198742: 1, 263298: 5}"
A2VGH121P9SNTF,{110093: 5}
A1MF3H3ENQCE4O,{110100: 5}
A1THPJF4CSBGC2,{110237: 5}
A30QA3V0PMDPPV,{110237: 1}
A1CVH3CA6XUDGS,"{110237: 4, 192395: 2, 325869: 5}"
A8JZMZR9S9N2L,{110243: 5}
A2ZLOC09LS5P60,"{110289: 5, 312273: 5}"
A375EXOXAWODFR,"{110320: 4, 400091: 1, 510895: 4}"
A1HIVBIZY1E3EW,{110472: 2}
A11XGUMWHF98GD,{110476: 5}
A1N0HFLJNZH9OZ,{111021: 5}
A3UFECC87MDR3U,"{111021: 4, 414014: 5}"
A2V56HQ8LJCBVG,{111023: 2}
A10U5CB6JE15N5,{110636: 5}
A9TAJ5W20MJBV,{110654: 5}
A2ILBMVLMAYMCP,{111076: 1}
A7SJEBHIQROG6,{113449: 5}
A16PUEOE0Y8U1,{111154: 5}
AKE1KF2AYFXMK,{113484: 5}
AZXI2GPCEKYML,"{111252: 1, 392813: 5, 411031: 5, 525026: 5}"
A3MS72U7WWAKEV,"{111258: 2, 113969: 5, 114315: 4, 195850: 1, 245739: 4, 247765: 4, 250779: 4, 253610: 4, 271638: 5, 294672: 1, 310790: 5, 311634: 3, 349596: 4, 418164: 2, 444256: 5, 491659: 5}"
A1LUEMW1B05R6M,{113496: 5}
A1XPX1Y21XJI7E,"{113496: 5, 237792: 4, 422731: 5}"
ASI8RFLTGZPSR,{111321: 5}
A2OGCF9LLZ5MVL,{111321: 5}
A3BD4LXUPNFMRI,{111321: 5}
AYI7WUVXL5H4Z,{111335: 5}
A23CBNVE1GWMQR,{111361: 5}
A3VXOM5DJ6X358,"{111372: 4, 142597: 5, 448199: 3}"
A1AJLEVR9TBOWG,{111402: 5}
A2CUKPRAD36RNJ,"{111411: 4, 483926: 3}"
ARPIHRPX57587,"{111415: 1, 227510: 3, 334846: 1, 523974: 2}"
A1P1VOIALRL5ED,"{111433: 5, 337024: 4}"
A3PHEC426SCQW9,"{111438: 4, 120118: 5, 210654: 4, 217075: 5, 257094: 5, 298673: 4, 334796: 4, 429961: 5, 474193: 5}"
A14A4O5G8ENJFT,{111441: 3}
A3W3CFAJWF2HZ8,"{111441: 5, 237345: 5, 318273: 5}"
AD1ERVPMON8O5,"{113522: 5, 232987: 5, 273467: 5}"
A1ZWXEMFGB9AEJ,{111471: 1}
A2OFTSR89H2DPJ,"{111471: 5, 176929: 5}"
A3RN8EYYJB223F,{111477: 1}
A2R7N75WPL7ZCE,{111481: 1}
AGEBVTEQ92SH2,{111494: 2}
A37B0I2UWDBLI3,"{113531: 4, 121476: 3, 161050: 5, 231772: 5, 449879: 5, 487283: 5}"
A1ZJI7XJIS2YGN,{113531: 1}
A1CDGPMAKUBCEW,{113531: 5}
AGLC5X0CZY2FM,{111513: 5}
AGVFHQESS2EMQ,"{111513: 5, 450218: 2}"
A2YVB2HPA6ZRZL,{111562: 5}
A3TEUZTRY7Q2C2,"{111565: 5, 216577: 4, 363628: 5, 367521: 5}"
A2CDUWX9PIUUH2,"{111586: 1, 179329: 5, 247918: 3, 417740: 5}"
A1FV6NA4R4EEOR,{111590: 5}
AZI6N3ZTPBIH6,{111590: 5}
A33IYZUIKMZPWF,"{111590: 5, 348702: 1}"
A2FSD7YM7P3FLA,{111590: 3}
AN318BD3CD6GW,"{111591: 1, 471587: 1}"
A3PWFI37AKMXXJ,"{111593: 5, 410560: 2}"
A16UU4RSVPDPOQ,"{111593: 4, 459907: 4}"
A1QWG23EL0S0A3,"{111603: 4, 156540: 5, 288591: 5, 442880: 5, 467232: 1}"
A1U4N2OURWKY0K,{111676: 5}
A1W763EZG625KV,"{111693: 4, 178194: 4, 289467: 5, 316348: 5}"
ARORQN60P89QF,{111702: 5}
AU3LUTS4LE7V8,"{111702: 5, 314005: 3}"
AJKIWZJ5XUWCR,"{111713: 5, 116691: 5, 125194: 5, 140743: 5, 417530: 5}"
A1YJ5AEDTYA0K9,"{113556: 1, 176714: 4}"
A2DU5JHOWTDMWJ,"{111765: 2, 126485: 2, 175960: 5, 360623: 5, 405633: 5, 412897: 4, 523638: 5}"
A3KR7L08QRKZRH,{111765: 5}
A39FWHOU0KYVKK,{111765: 3}
A1O7L4NAX7DX19,{111784: 2}
A1TC1KFFNDYY90,"{111795: 4, 363736: 5, 443172: 5}"
A6MM4KCE67WNU,"{111806: 4, 281971: 5, 400733: 3, 431149: 4}"
A2TWC9SMX0LO9V,"{111816: 5, 152034: 5, 318853: 4}"
A33KM4LLTSB4QC,{111860: 1}
A248AOI3RL24RU,{111870: 1}
A4F3EBQBG1PMZ,{111882: 1}
A3963YKD1V5ZRX,"{113569: 5, 203815: 5, 259255: 5, 341096: 5, 481879: 5}"
A33S31385I26PX,"{111895: 5, 261572: 4, 410492: 5, 456956: 5}"
A31L1UK16SK5XA,{111910: 5}
A2Y7TO8AHU54YS,"{111945: 3, 415894: 1}"
ARS8ZTJ70QW7X,{113577: 4}
A1E2WPJT0BIS9Z,"{113577: 5, 258071: 2, 295531: 5, 341503: 5, 429938: 1}"
A19LTNHZC8FDBB,"{113577: 4, 143462: 4, 192623: 1, 260690: 3, 281254: 5, 331030: 4, 339668: 4, 354670: 5, 518785: 5}"
A1BUX7GB1J7KQT,{112030: 1}
A2PFKDU35QVV74,"{112030: 5, 167077: 1, 416148: 5}"
A2QXPHJZYPXP3Y,"{112059: 4, 270438: 4}"
A4J18N1E49P1Z,"{112061: 5, 186036: 5, 281448: 5, 291131: 5, 299726: 5}"
A3RU5VF57YM5JP,{112096: 2}
AN58KTN3ASIIQ,{112099: 5}
A28E7SBTUVZ8EX,{112158: 4}
A19X5DMCHDUC6T,"{112183: 5, 490292: 2}"
A22LAG4ZHTJW2B,{113596: 1}
A3BKEZ129G9JE9,"{112224: 5, 251666: 5, 258756: 5, 382484: 1}"
A1QTTTEZ6T5DKE,"{112258: 4, 477570: 5}"
A6HGTTDGGBZ,{112268: 5}
A3HBISUINEFJV2,{112272: 5}
A18T6DKR0FRFGL,{112295: 2}
AISHP0JWSQJ95,"{113608: 5, 211002: 3, 213542: 5, 237061: 5, 370313: 5}"
A14WTWM58F43NG,{112349: 5}
A3QU0TJIKLFMJU,{112400: 5}
A1G6T35R84EE60,"{112400: 5, 121621: 4, 229329: 5}"
A3PVI8ZLWXR1AV,{112411: 5}
A2JLXZ1J1MT32G,{112430: 1}
ABEDYFR2WZ5JO,{112455: 4}
AVDDQ4TVC57US,{112455: 4}
A3NVLXRZRHLBZE,"{113617: 5, 223363: 3, 249917: 5, 335265: 4, 486140: 5}"
A4K1V6OJO24SB,{112500: 5}
A1Y5T90J8J9FOK,"{112547: 5, 210541: 1, 230286: 5, 258750: 5, 346165: 3, 357747: 5, 392299: 5, 477846: 5, 510586: 5, 511127: 5}"
A32S50Z18YKKUA,"{112572: 5, 145355: 5}"
A3ULNHDCNUK8B2,{113625: 5}
A17JOBR1QHOJIY,"{113625: 4, 163485: 5, 478265: 5}"
A19OB8H45HJDLA,{113625: 4}
A2FPUGXMUNX8VG,{112631: 1}
A3N2B3LLCJZV9O,"{112635: 4, 304097: 5, 366242: 5, 524877: 3}"
A3DE940GVQPHB,{112635: 5}
AFHS9P482K5MX,{113631: 5}
A3JCOMA9GNT226,"{113631: 5, 134432: 1, 261926: 5, 408966: 4}"
A23NET3MP3P34T,{113631: 5}
A168IOQG91YW68,"{113631: 5, 113664: 5, 134666: 5, 323283: 5, 341469: 5, 355237: 5, 396706: 5}"
A15IM66K0UD27J,{113631: 5}
A36BEL1EENRDKL,{112678: 5}
A1EWJAK0AGQ604,{112722: 5}
A3NMIQJ8ME2NNT,{112723: 1}
AUGF8DACE8BWX,"{112730: 5, 157147: 5, 212524: 5, 348456: 5, 385489: 5}"
AK5YMU3J4UFAO,{112730: 5}
AWVVARR0LEK6Y,{112730: 2}
A3O4QDQGFRZWO1,"{112730: 4, 519838: 4}"
AP7LRUAO5ORDI,{112778: 3}
A3VCC0LYLD7942,"{112778: 5, 490090: 5, 501242: 4, 505607: 5}"
A334MJKLBAHKYW,{112778: 5}
A3RJR8VY9LY2YI,"{112778: 5, 421841: 5}"
A1U35U9EOX224Y,{112778: 5}
A17RL8J9T8INMN,{112778: 1}
A3FFFGE3HCSD2T,{112803: 5}
A3P3RZNXFLKOX,"{112803: 4, 262468: 5}"
A1QUE93D3869EK,"{112808: 5, 172161: 5, 318632: 5}"
A3TBGVVOA5RTF6,"{112823: 5, 226514: 5, 260594: 5, 383690: 1}"
A1PU85F3U7IMAF,{112823: 5}
A23PYPGNN9YI18,{112831: 1}
A21PAHPIXR0KR4,{112833: 5}
A1HNJW0YL5PA24,{112835: 4}
A30G8LAWWBL104,"{112848: 1, 247967: 2, 250958: 2, 388112: 2}"
A18G14IRP7XEK0,"{112848: 2, 298697: 5, 337491: 5, 513609: 4}"
AZIK6NP9YYVVH,{112850: 5}
A2N09G5SN3A12L,{112850: 1}
A1PQ2OXUYXNH50,{112850: 4}
A2KST36SFJK32O,"{112874: 5, 404566: 5}"
AB7HGLGG30BXC,"{112906: 1, 321828: 4}"
A2VW66BDR9IV6L,"{112906: 1, 311079: 4}"
A3E4SC34VPWLO8,"{112906: 5, 122918: 5}"
A1LSZPY77OI8F7,{112979: 5}
A1TAPDQYV83HYW,{112987: 5}
A11B801SCF0TBR,{113006: 5}
A1E0ZQVGX2ENED,{113120: 1}
A20YGEDX9DI0HP,"{113145: 5, 262604: 5, 303071: 5, 411687: 5}"
AB7ABHMU75Q1M,"{113663: 2, 378298: 3, 461110: 5}"
A15VPONUSL2FQQ,"{113663: 3, 256957: 5, 411391: 5}"
A12C1UIB6F9JCH,{113663: 4}
A3ERXNRYYMFR02,"{113663: 4, 113667: 4, 263282: 4, 411152: 5, 519509: 1}"
A3I458R1HNPJNK,"{113664: 3, 148491: 5, 192410: 4, 231827: 5, 246530: 5, 285335: 2, 380877: 5, 413627: 3, 508345: 5}"
A2HBICB7PV8PSM,{113664: 1}
A2W9ANW39CPP18,{113186: 4}
A2RHKZE8I5OAD7,{113186: 4}
